Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
lnquisitor Saldag,618688236,74,0,74,20382,Padme G0 0* JKA G8 Ahsoka G7 GK G0 0* GMY G1
Edd Vadah,752936177,73,0,73,17902,Padme G0 0* JKA G8 5* Ahsoka G7 GK G1 5* GMY G1 5*
DarthShade,612692916,46,0,46,59543,Padme G1 6* JKA G12 Ahsoka G12 GK G7 5* GMY G12
Sans,156217258,46,0,46,55347,Padme G11 JKA G8 5* Ahsoka G8 GK G8 5* GMY G9
VoidedSouls24,896149329,33,0,33,87375,Padme G9 JKA G12 Ahsoka G12 GK G12 GMY G12
lolxd,177442627,36,0,36,74349,Padme G12 JKA G12 Ahsoka G10 GK G8 6* GMY G12
RichmalTheReborn,575915113,88,0,88,6177,Padme G0 0* JKA G1 5* Ahsoka G1 GK G0 0* GMY G0 0*
Nitz,991936212,0,0,0,151643,Padme JKA Ahsoka GK GMY
Sylph,969146723,84,0,84,3772,Padme G0 0* JKA G2 1* Ahsoka G4 6* GK G0 0* GMY G0 0*
Chaotik,726473466,67,0,67,29242,Padme G0 0* JKA G1 1* Ahsoka G8 GK G8 5* GMY G6
znub,913947995,48,0,48,65899,Padme G8 JKA G9 6* Ahsoka G10 GK G8 GMY G7
Belrosa,983233755,49,0,49,52504,Padme G6 JKA G11 6* Ahsoka G12 GK G0 0* GMY G12
Fallen,961276461,49,0,49,59669,Padme G0 0* JKA G11 Ahsoka G11 GK G7 GMY G12
Itzcoatl,755865424,57,0,57,42003,Padme G0 0* JKA G12 Ahsoka G12 GK G0 0* GMY G9
Grant1913,853288313,60,0,60,31734,Padme G0 0* JKA G8 4* Ahsoka G4 5* GK G8 5* GMY G10
AvGPuD,545584614,63,0,63,37516,Padme G0 0* JKA G10 Ahsoka G7 GK G0 0* GMY G10
Sombra,655445779,67,0,67,21940,Padme G0 0* JKA G7 5* Ahsoka G7 GK G0 0* GMY G9 6*
Nitz'd,961325798,0,0,0,140748,Padme JKA Ahsoka GK GMY
Chiss Ascendancy,384471193,65,0,65,34714,Padme G0 0* JKA G8 Ahsoka G8 GK G0 0* GMY G9
Mini Noah Boat,698942577,28,0,28,91799,Padme JKA G12 Ahsoka G12 GK G8 6* GMY G12
Vinerax,978892464,61,0,61,34897,Padme G0 0* JKA G8 5* Ahsoka G9 GK G0 0* GMY G12
The World Champ,367296627,66,0,66,27556,Padme G0 0* JKA G8 5* Ahsoka G8 GK G0 0* GMY G8
Oberon Calad,771197337,47,0,47,64326,Padme G1 5* JKA G11 Ahsoka G11 GK G8 6* GMY G12
allidrA,673329616,0,0,0,149381,Padme JKA Ahsoka GK GMY
Crovax,873218834,74,0,74,16559,Padme G0 0* JKA G8 5* Ahsoka G8 GK G0 0* GMY G0 0*
Ethan Owens,443949414,44,0,44,65431,Padme G0 0* JKA Ahsoka G12 GK G4 6* GMY G12
Cid,475939388,76,0,76,10048,Padme G0 0* JKA G7 4* Ahsoka G7 5* GK G0 0* GMY G0 0*
Sidonplays,192852549,67,0,67,23652,Padme G0 0* JKA G8 5* Ahsoka G8 GK G0 0* GMY G7
The force,686882798,56,0,56,47356,Padme G0 0* JKA G11 6* Ahsoka G11 GK G0 0* GMY G12
Hdwolf,445881368,58,0,58,38404,Padme G0 0* JKA G8 5* Ahsoka G12 GK G0 0* GMY G12
BigKopsing,532597427,59,0,59,30363,Padme G0 0* JKA G10 5* Ahsoka G11 GK G0 0* GMY G10 5*
DragonDeezNutts,245541138,65,0,65,32917,Padme G0 0* JKA G8 Ahsoka G8 GK G0 0* GMY G9
HostileHunter,135614982,65,0,65,34189,Padme G1 5* JKA G8 6* Ahsoka G8 GK G0 0* GMY G8
JediLukeSkywalker Alt,873328237,19,0,19,104877,Padme R3 JKA R3 Ahsoka R3 GK R3 GMY G7
Juan Cholo,431234843,81,0,81,4672,Padme G0 0* JKA G4 4* Ahsoka G5 4* GK G0 0* GMY G0 0*
ObiwanGinobili,831583657,79,0,79,6106,Padme G0 0* JKA G4 2* Ahsoka G7 4* GK G0 0* GMY G0 0*
FlightingPig,324911882,72,0,72,18668,Padme G0 0* JKA G8 5* Ahsoka G9 6* GK G0 0* GMY G1 5*
AesirCon,625939589,56,0,56,45239,Padme G9 JKA G8 6* Ahsoka G8 GK G0 0* GMY G9
Brucem558,347336842,73,0,73,21108,Padme G0 0* JKA G8 Ahsoka G8 GK G0 0* GMY G1 6*
HahalolXD,985332689,82,0,82,3162,Padme G0 0* JKA G4 2* Ahsoka G4 4* GK G0 0* GMY G0 0*
Kingjellybean,537442241,82,0,82,4460,Padme G0 0* JKA G4 4* Ahsoka G4 4* GK G0 0* GMY G0 0*
freezingjuice,194216391,81,0,81,4004,Padme G0 0* JKA G7 4* Ahsoka G2 3* GK G0 0* GMY G0 0*
Mol Eliza,268141525,82,0,82,3712,Padme G0 0* JKA G3 1* Ahsoka G5 4* GK G0 0* GMY G0 0*
Gonzaleez12,122593812,66,0,66,26779,Padme G0 0* JKA G8 5* Ahsoka G8 GK G0 0* GMY G8
Chewbacca37,874844686,58,0,58,36052,Padme G0 0* JKA G11 5* Ahsoka G10 GK G0 0* GMY G11 6*
TheRedNihba,385242855,75,0,75,10576,Padme G0 0* JKA G3 1* Ahsoka G4 2* GK G0 0* GMY G8
Nütshot,541627491,32,0,32,94194,Padme G12 JKA G12 Ahsoka G10 GK G12 GMY G12
Zenithier,443596224,0,0,0,150528,Padme JKA Ahsoka GK GMY
