Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
plindboe,443356677,0,0,0,151666,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Eggnog,742172597,0,0,0,145075,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Dasharr Eandall,351497452,0,0,0,148560,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Edge,562656168,0,0,0,146546,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Kerfuffle,418562174,0,0,0,155156,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Falch,931281728,0,0,0,153159,Shaak Ti Fives Rex Echo (501st) ARC Trooper
MINI Monty,249555371,0,0,0,152418,Shaak Ti Fives Rex Echo (501st) ARC Trooper
MINI Icarus Sunwalker,383743765,0,0,0,155435,Shaak Ti Fives Rex Echo (501st) ARC Trooper
woie,839713375,0,0,0,154616,Shaak Ti Fives Rex Echo (501st) ARC Trooper
ZuluJedi,799391413,0,0,0,151652,Shaak Ti Fives Rex Echo (501st) ARC Trooper
jms101649,881219594,0,0,0,139361,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Sunara,765594667,0,0,0,134772,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Home One,886581815,0,0,0,155084,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Bennyhammer,966812487,0,0,0,148368,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Chronos of Baldar,655695421,24,2,22,117078,Shaak Ti Fives G12 Rex G12 Echo (501st) R1 ARC Trooper G12
Violanna,657947228,6,6,0,142220,Shaak Ti Fives Rex Echo (501st) ARC Trooper
WolfArcher12,968334669,42,42,0,143432,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Yestare,613161642,3,0,3,135028,Shaak Ti Fives Rex R4 Echo (501st) R4 ARC Trooper R4
Neighbs,784263715,7,7,0,155740,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BertFett,247537167,0,0,0,145513,Shaak Ti Fives Rex Echo (501st) ARC Trooper
HamSandwich,815129121,66,18,48,52627,Shaak Ti Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Mastermoe187,659412735,24,0,24,111523,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
marco87,217197326,0,0,0,146296,Shaak Ti Fives Rex Echo (501st) ARC Trooper
HevelDevil,267989348,0,0,0,155090,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Marvell Chapel,193356299,0,0,0,139699,Shaak Ti Fives Rex Echo (501st) ARC Trooper
n3rfT1000,645985434,0,0,0,154456,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Hungieman,955832764,0,0,0,147403,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Fahrenheit,291528579,0,0,0,151842,Shaak Ti Fives Rex Echo (501st) ARC Trooper
AlexMcHeals,855568483,0,0,0,143807,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Dack Mason,726829863,0,0,0,146817,Shaak Ti Fives Rex Echo (501st) ARC Trooper
ĐëąđŔābbîțť,935821558,0,0,0,149446,Shaak Ti Fives Rex Echo (501st) ARC Trooper
GeO,966821199,0,0,0,151289,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Tally,318178387,0,0,0,154386,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Allison,775665213,0,0,0,152371,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Wilf Willson,559593336,0,0,0,151604,Shaak Ti Fives Rex Echo (501st) ARC Trooper
ⱠordɎes,774115838,0,0,0,150867,Shaak Ti Fives Rex Echo (501st) ARC Trooper
NerfHearder,198199934,0,0,0,151398,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Drac241,415687331,24,12,12,135840,Shaak Ti Fives G12 Rex G12 Echo (501st) ARC Trooper
HooDs,129611985,6,6,0,147256,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Selzer,397193926,2,0,2,145328,Shaak Ti Fives Rex R3 Echo (501st) ARC Trooper
MINI Darthfrankie,556495658,0,0,0,151328,Shaak Ti Fives Rex Echo (501st) ARC Trooper
rhoyalvendetta,281799924,0,0,0,145029,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Eul0gy,544915298,0,0,0,152582,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Qui Hanobi,668125712,0,0,0,149694,Shaak Ti Fives Rex Echo (501st) ARC Trooper
BigBoss,172826376,0,0,0,152533,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Shadowdancer,598833483,0,0,0,154776,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Maxpowerrs,414317555,0,0,0,152225,Shaak Ti Fives Rex Echo (501st) ARC Trooper
DarthRess,813899319,3,3,0,138495,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Wifi,195748512,0,0,0,154593,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Kurnus,513145386,0,0,0,153505,Shaak Ti Fives Rex Echo (501st) ARC Trooper
