Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Eul0gy,544915298,0,0,0,160696,Padme JKA Ahsoka GK GMY
Bennyhammer,966812487,0,0,0,150291,Padme JKA Ahsoka GK GMY
GeO,966821199,0,0,0,155710,Padme JKA Ahsoka GK GMY
Tally,318178387,0,0,0,155374,Padme JKA Ahsoka GK GMY
rhoyalvendetta,281799924,0,0,0,152604,Padme JKA Ahsoka GK GMY
n3rfT1000,645985434,0,0,0,157847,Padme JKA Ahsoka GK GMY
HamSandwich,815129121,16,12,4,146259,Padme R3 JKA Ahsoka R3 GK GMY
Neighbs,784263715,0,0,0,159117,Padme JKA Ahsoka GK GMY
MINI Icarus Sunwalker,383743765,6,6,0,157455,Padme JKA Ahsoka GK GMY
BertFett,247537167,0,0,0,151560,Padme JKA Ahsoka GK GMY
ĐëąđŔābbîțť,935821558,4,2,2,155776,Padme JKA Ahsoka R3 GK GMY
MINI Darthfrankie,556495658,0,0,0,154908,Padme JKA Ahsoka GK GMY
Violanna,657947228,2,2,0,152613,Padme JKA Ahsoka GK GMY
Wilf Willson,559593336,0,0,0,160723,Padme JKA Ahsoka GK GMY
Marvell Chapel,193356299,6,1,5,141784,Padme G13 JKA Ahsoka GK GMY
ZuluJedi,799391413,0,0,0,154813,Padme JKA Ahsoka GK GMY
jms101649,881219594,12,0,12,137891,Padme G12 JKA Ahsoka G12 GK GMY
Yestare,613161642,0,0,0,154610,Padme JKA Ahsoka GK GMY
Selzer,397193926,0,0,0,154797,Padme JKA Ahsoka GK GMY
Dasharr Eandall,351497452,0,0,0,156080,Padme JKA Ahsoka GK GMY
Edge,562656168,0,0,0,148088,Padme JKA Ahsoka GK GMY
Kurnus,513145386,0,0,0,135753,Padme JKA Ahsoka GK GMY
Kerfuffle,418562174,2,2,0,156724,Padme JKA Ahsoka GK GMY
Maxpowerrs,414317555,0,0,0,159927,Padme JKA Ahsoka GK GMY
Fahrenheit,291528579,0,0,0,154402,Padme JKA Ahsoka GK GMY
Mastermoe187,659412735,16,5,11,126038,Padme R4 JKA Ahsoka G12 GK R3 GMY R3
NerfHearder,198199934,0,0,0,154110,Padme JKA Ahsoka GK GMY
DarthRess,813899319,6,6,0,150824,Padme JKA Ahsoka GK GMY
WolfArcher12,968334669,30,30,0,150674,Padme JKA Ahsoka GK GMY
plindboe,443356677,11,11,0,157955,Padme JKA Ahsoka GK GMY
MINI Monty,249555371,0,0,0,157543,Padme JKA Ahsoka GK GMY
Home One,886581815,0,0,0,157994,Padme JKA Ahsoka GK GMY
ⱠordɎes,774115838,0,0,0,153954,Padme JKA Ahsoka GK GMY
KaiAnderson,291335957,0,0,0,152242,Padme JKA Ahsoka GK GMY
marco87,217197326,0,0,0,150650,Padme JKA Ahsoka GK GMY
Chronos of Baldar,655695421,0,0,0,150899,Padme JKA Ahsoka GK GMY
BigBoss,172826376,2,2,0,158075,Padme JKA Ahsoka GK GMY
HooDs,129611985,6,6,0,155186,Padme JKA Ahsoka GK GMY
Drac241,415687331,0,0,0,156748,Padme JKA Ahsoka GK GMY
Hungieman,955832764,0,0,0,161097,Padme JKA Ahsoka GK GMY
Qui Hanobi,668125712,0,0,0,153134,Padme JKA Ahsoka GK GMY
woie,839713375,0,0,0,158705,Padme JKA Ahsoka GK GMY
AlexMcHeals,855568483,0,0,0,151428,Padme JKA Ahsoka GK GMY
Falch,931281728,0,0,0,157912,Padme JKA Ahsoka GK GMY
Shadowdancer,598833483,0,0,0,154632,Padme JKA Ahsoka GK GMY
Sunara,765594667,0,0,0,148628,Padme JKA Ahsoka GK GMY
HevelDevil,267989348,0,0,0,163222,Padme JKA Ahsoka GK GMY
Dack Mason,726829863,0,0,0,158066,Padme JKA Ahsoka GK GMY
